State,Year,Month,Condition,BehavioralHealthService,ServiceCount,RatePer1000Beneficiaries,DataQuality
Illinois,2018,201809,Mental health disorder,Emergency department,"7,676",2.5,
Illinois,2018,201809,Substance use disorder,Emergency department,"10,897",3.5,
Illinois,2018,201809,Mental health disorder,Inpatient,"11,521",3.7,
Illinois,2018,201809,Substance use disorder,Inpatient,"13,527",4.4,
Illinois,2018,201809,Mental health disorder,Intensive outpatient/Partial hospitalization,"3,689",1.2,
Illinois,2018,201809,Substance use disorder,Intensive outpatient/Partial hospitalization,"59,382",19.3,
Illinois,2018,201809,Mental health disorder,Outpatient,"330,560",107.4,
Illinois,2018,201809,Substance use disorder,Outpatient,"1,371",0.4,
Illinois,2018,201809,Mental health disorder,Telehealth,105,0,
Illinois,2018,201809,Substance use disorder,Telehealth,75,0,
Illinois,2018,201810,Mental health disorder,Emergency department,"7,479",2.4,
Illinois,2018,201810,Substance use disorder,Emergency department,"10,468",3.4,
Illinois,2018,201810,Mental health disorder,Inpatient,"12,164",4,
Illinois,2018,201810,Substance use disorder,Inpatient,"14,066",4.6,
Illinois,2018,201810,Mental health disorder,Intensive outpatient/Partial hospitalization,"4,483",1.5,
Illinois,2018,201810,Substance use disorder,Intensive outpatient/Partial hospitalization,"70,196",23,
Illinois,2018,201810,Mental health disorder,Outpatient,"392,317",128.5,
Illinois,2018,201810,Substance use disorder,Outpatient,"1,463",0.5,
Illinois,2018,201810,Mental health disorder,Telehealth,144,0,
Illinois,2018,201810,Substance use disorder,Telehealth,96,0,
Illinois,2018,201811,Mental health disorder,Emergency department,"6,241",2.1,
Illinois,2018,201811,Substance use disorder,Emergency department,"8,588",2.8,
Illinois,2018,201811,Mental health disorder,Inpatient,"11,044",3.6,
Illinois,2018,201811,Substance use disorder,Inpatient,"12,705",4.2,
Illinois,2018,201811,Mental health disorder,Intensive outpatient/Partial hospitalization,"4,113",1.4,
Illinois,2018,201811,Substance use disorder,Intensive outpatient/Partial hospitalization,"61,519",20.3,
Illinois,2018,201811,Mental health disorder,Outpatient,"349,132",115.3,
Illinois,2018,201811,Substance use disorder,Outpatient,"1,339",0.4,
Illinois,2018,201811,Mental health disorder,Telehealth,133,0,
Illinois,2018,201811,Substance use disorder,Telehealth,60,0,
Illinois,2018,201812,Mental health disorder,Emergency department,"6,855",2.3,
Illinois,2018,201812,Substance use disorder,Emergency department,"10,079",3.4,
Illinois,2018,201812,Mental health disorder,Inpatient,"9,175",3.1,
Illinois,2018,201812,Substance use disorder,Inpatient,"10,814",3.6,
Illinois,2018,201812,Mental health disorder,Intensive outpatient/Partial hospitalization,"3,784",1.3,
Illinois,2018,201812,Substance use disorder,Intensive outpatient/Partial hospitalization,"59,828",19.9,
Illinois,2018,201812,Mental health disorder,Outpatient,"327,358",109,
Illinois,2018,201812,Substance use disorder,Outpatient,"1,281",0.4,
Illinois,2018,201812,Mental health disorder,Telehealth,146,0,
Illinois,2018,201812,Substance use disorder,Telehealth,58,0,
Illinois,2019,201901,Mental health disorder,Emergency department,"7,207",2.4,
Illinois,2019,201901,Substance use disorder,Emergency department,"9,642",3.2,
Illinois,2019,201901,Mental health disorder,Inpatient,"11,428",3.8,
Illinois,2019,201901,Substance use disorder,Inpatient,"12,692",4.2,
Illinois,2019,201901,Mental health disorder,Intensive outpatient/Partial hospitalization,"4,045",1.4,
Illinois,2019,201901,Substance use disorder,Intensive outpatient/Partial hospitalization,"66,504",22.2,
Illinois,2019,201901,Mental health disorder,Outpatient,"368,937",123.3,
Illinois,2019,201901,Substance use disorder,Outpatient,"1,362",0.5,
Illinois,2019,201901,Mental health disorder,Telehealth,177,0.1,
Illinois,2019,201901,Substance use disorder,Telehealth,67,0,
Illinois,2019,201902,Mental health disorder,Emergency department,"6,879",2.3,
Illinois,2019,201902,Substance use disorder,Emergency department,"9,181",3.1,
Illinois,2019,201902,Mental health disorder,Inpatient,"10,331",3.5,
Illinois,2019,201902,Substance use disorder,Inpatient,"11,137",3.8,
Illinois,2019,201902,Mental health disorder,Intensive outpatient/Partial hospitalization,"4,842",1.6,
Illinois,2019,201902,Substance use disorder,Intensive outpatient/Partial hospitalization,"65,482",22.1,
Illinois,2019,201902,Mental health disorder,Outpatient,"362,328",122.1,
Illinois,2019,201902,Substance use disorder,Outpatient,"1,311",0.4,
Illinois,2019,201902,Mental health disorder,Telehealth,205,0.1,
Illinois,2019,201902,Substance use disorder,Telehealth,53,0,
Illinois,2019,201903,Mental health disorder,Emergency department,"7,676",2.6,
Illinois,2019,201903,Substance use disorder,Emergency department,"10,742",3.6,
Illinois,2019,201903,Mental health disorder,Inpatient,"10,978",3.7,
Illinois,2019,201903,Substance use disorder,Inpatient,"12,153",4.1,
Illinois,2019,201903,Mental health disorder,Intensive outpatient/Partial hospitalization,"5,389",1.8,
Illinois,2019,201903,Substance use disorder,Intensive outpatient/Partial hospitalization,"68,429",23.2,
Illinois,2019,201903,Mental health disorder,Outpatient,"383,140",129.7,
Illinois,2019,201903,Substance use disorder,Outpatient,"1,432",0.5,
Illinois,2019,201903,Mental health disorder,Telehealth,169,0.1,
Illinois,2019,201903,Substance use disorder,Telehealth,49,0,
Illinois,2019,201904,Mental health disorder,Emergency department,"7,572",2.6,
Illinois,2019,201904,Substance use disorder,Emergency department,"10,593",3.6,
Illinois,2019,201904,Mental health disorder,Inpatient,"10,857",3.7,
Illinois,2019,201904,Substance use disorder,Inpatient,"11,945",4,
Illinois,2019,201904,Mental health disorder,Intensive outpatient/Partial hospitalization,"5,829",2,
Illinois,2019,201904,Substance use disorder,Intensive outpatient/Partial hospitalization,"71,612",24.2,
Illinois,2019,201904,Mental health disorder,Outpatient,"401,107",135.5,
Illinois,2019,201904,Substance use disorder,Outpatient,"1,501",0.5,
Illinois,2019,201904,Mental health disorder,Telehealth,208,0.1,
Illinois,2019,201904,Substance use disorder,Telehealth,75,0,
Illinois,2019,201905,Mental health disorder,Emergency department,"7,919",2.7,
Illinois,2019,201905,Substance use disorder,Emergency department,"11,347",3.8,
Illinois,2019,201905,Mental health disorder,Inpatient,"10,931",3.7,
Illinois,2019,201905,Substance use disorder,Inpatient,"12,318",4.2,
Illinois,2019,201905,Mental health disorder,Intensive outpatient/Partial hospitalization,"5,807",2,
Illinois,2019,201905,Substance use disorder,Intensive outpatient/Partial hospitalization,"70,866",24,
Illinois,2019,201905,Mental health disorder,Outpatient,"395,682",134,
Illinois,2019,201905,Substance use disorder,Outpatient,"1,389",0.5,
Illinois,2019,201905,Mental health disorder,Telehealth,160,0.1,
Illinois,2019,201905,Substance use disorder,Telehealth,57,0,
Illinois,2019,201906,Mental health disorder,Emergency department,"7,168",2.4,
Illinois,2019,201906,Substance use disorder,Emergency department,"11,141",3.8,
Illinois,2019,201906,Mental health disorder,Inpatient,"10,188",3.5,
Illinois,2019,201906,Substance use disorder,Inpatient,"11,603",3.9,
Illinois,2019,201906,Mental health disorder,Intensive outpatient/Partial hospitalization,"3,623",1.2,
Illinois,2019,201906,Substance use disorder,Intensive outpatient/Partial hospitalization,"64,389",21.8,
Illinois,2019,201906,Mental health disorder,Outpatient,"347,519",117.7,
Illinois,2019,201906,Substance use disorder,Outpatient,"1,198",0.4,
Illinois,2019,201906,Mental health disorder,Telehealth,168,0.1,
Illinois,2019,201906,Substance use disorder,Telehealth,73,0,
Illinois,2019,201907,Mental health disorder,Emergency department,"7,706",2.6,
Illinois,2019,201907,Substance use disorder,Emergency department,"11,631",3.9,
Illinois,2019,201907,Mental health disorder,Inpatient,"10,853",3.7,
Illinois,2019,201907,Substance use disorder,Inpatient,"12,236",4.1,
Illinois,2019,201907,Mental health disorder,Intensive outpatient/Partial hospitalization,"2,783",0.9,
Illinois,2019,201907,Substance use disorder,Intensive outpatient/Partial hospitalization,"70,338",23.8,
Illinois,2019,201907,Mental health disorder,Outpatient,"389,412",131.9,
Illinois,2019,201907,Substance use disorder,Outpatient,"1,295",0.4,
Illinois,2019,201907,Mental health disorder,Telehealth,132,0,
Illinois,2019,201907,Substance use disorder,Telehealth,100,0,
Illinois,2019,201908,Mental health disorder,Emergency department,"7,665",2.6,
Illinois,2019,201908,Substance use disorder,Emergency department,"11,741",4,
Illinois,2019,201908,Mental health disorder,Inpatient,"10,686",3.6,
Illinois,2019,201908,Substance use disorder,Inpatient,"12,339",4.2,
Illinois,2019,201908,Mental health disorder,Intensive outpatient/Partial hospitalization,"3,039",1,
Illinois,2019,201908,Substance use disorder,Intensive outpatient/Partial hospitalization,"70,488",23.8,
Illinois,2019,201908,Mental health disorder,Outpatient,"387,964",131.2,
Illinois,2019,201908,Substance use disorder,Outpatient,"1,421",0.5,
Illinois,2019,201908,Mental health disorder,Telehealth,164,0.1,
Illinois,2019,201908,Substance use disorder,Telehealth,133,0,
Illinois,2019,201909,Mental health disorder,Emergency department,"8,021",2.7,
Illinois,2019,201909,Substance use disorder,Emergency department,"11,954",4,
Illinois,2019,201909,Mental health disorder,Inpatient,"10,772",3.6,
Illinois,2019,201909,Substance use disorder,Inpatient,"12,303",4.2,
Illinois,2019,201909,Mental health disorder,Intensive outpatient/Partial hospitalization,"4,424",1.5,
Illinois,2019,201909,Substance use disorder,Intensive outpatient/Partial hospitalization,"66,223",22.4,
Illinois,2019,201909,Mental health disorder,Outpatient,"378,329",128.1,
Illinois,2019,201909,Substance use disorder,Outpatient,"1,463",0.5,
Illinois,2019,201909,Mental health disorder,Telehealth,154,0.1,
Illinois,2019,201909,Substance use disorder,Telehealth,97,0,
Illinois,2019,201910,Mental health disorder,Emergency department,"7,866",2.7,
Illinois,2019,201910,Substance use disorder,Emergency department,"11,417",3.9,
Illinois,2019,201910,Mental health disorder,Inpatient,"11,725",4,
Illinois,2019,201910,Substance use disorder,Inpatient,"13,037",4.4,
Illinois,2019,201910,Mental health disorder,Intensive outpatient/Partial hospitalization,"4,787",1.6,
Illinois,2019,201910,Substance use disorder,Intensive outpatient/Partial hospitalization,"76,090",25.8,
Illinois,2019,201910,Mental health disorder,Outpatient,"414,365",140.3,
Illinois,2019,201910,Substance use disorder,Outpatient,"1,606",0.5,
Illinois,2019,201910,Mental health disorder,Telehealth,155,0.1,
Illinois,2019,201910,Substance use disorder,Telehealth,123,0,
Illinois,2019,201911,Mental health disorder,Emergency department,"7,110",2.4,
Illinois,2019,201911,Substance use disorder,Emergency department,"10,841",3.7,
Illinois,2019,201911,Mental health disorder,Inpatient,"10,678",3.6,
Illinois,2019,201911,Substance use disorder,Inpatient,"11,926",4,
Illinois,2019,201911,Mental health disorder,Intensive outpatient/Partial hospitalization,"4,083",1.4,
Illinois,2019,201911,Substance use disorder,Intensive outpatient/Partial hospitalization,"66,057",22.4,
Illinois,2019,201911,Mental health disorder,Outpatient,"356,435",120.9,
Illinois,2019,201911,Substance use disorder,Outpatient,"1,516",0.5,
Illinois,2019,201911,Mental health disorder,Telehealth,155,0.1,
Illinois,2019,201911,Substance use disorder,Telehealth,117,0,
Illinois,2019,201912,Mental health disorder,Emergency department,"7,207",2.4,
Illinois,2019,201912,Substance use disorder,Emergency department,"11,382",3.9,
Illinois,2019,201912,Mental health disorder,Inpatient,"9,092",3.1,
Illinois,2019,201912,Substance use disorder,Inpatient,"10,353",3.5,
Illinois,2019,201912,Mental health disorder,Intensive outpatient/Partial hospitalization,"3,811",1.3,
Illinois,2019,201912,Substance use disorder,Intensive outpatient/Partial hospitalization,"66,265",22.5,
Illinois,2019,201912,Mental health disorder,Outpatient,"349,469",118.6,
Illinois,2019,201912,Substance use disorder,Outpatient,"1,503",0.5,
Illinois,2019,201912,Mental health disorder,Telehealth,154,0.1,
Illinois,2019,201912,Substance use disorder,Telehealth,121,0,
Illinois,2020,202001,Mental health disorder,Emergency department,"7,565",2.6,
Illinois,2020,202001,Substance use disorder,Emergency department,"11,917",4,
Illinois,2020,202001,Mental health disorder,Inpatient,"11,604",3.9,
Illinois,2020,202001,Substance use disorder,Inpatient,"12,724",4.3,
Illinois,2020,202001,Mental health disorder,Intensive outpatient/Partial hospitalization,"4,411",1.5,
Illinois,2020,202001,Substance use disorder,Intensive outpatient/Partial hospitalization,"74,237",25.2,
Illinois,2020,202001,Mental health disorder,Outpatient,"403,457",137.1,
Illinois,2020,202001,Substance use disorder,Outpatient,"1,644",0.6,
Illinois,2020,202001,Mental health disorder,Telehealth,215,0.1,
Illinois,2020,202001,Substance use disorder,Telehealth,137,0,
Illinois,2020,202002,Mental health disorder,Emergency department,"7,257",2.5,
Illinois,2020,202002,Substance use disorder,Emergency department,"11,327",3.9,
Illinois,2020,202002,Mental health disorder,Inpatient,"10,652",3.6,
Illinois,2020,202002,Substance use disorder,Inpatient,"11,681",4,
Illinois,2020,202002,Mental health disorder,Intensive outpatient/Partial hospitalization,"4,631",1.6,
Illinois,2020,202002,Substance use disorder,Intensive outpatient/Partial hospitalization,"68,240",23.2,
Illinois,2020,202002,Mental health disorder,Outpatient,"372,461",126.9,
Illinois,2020,202002,Substance use disorder,Outpatient,"1,393",0.5,
Illinois,2020,202002,Mental health disorder,Telehealth,195,0.1,
Illinois,2020,202002,Substance use disorder,Telehealth,147,0.1,
Illinois,2020,202003,Mental health disorder,Emergency department,"7,250",2.5,
Illinois,2020,202003,Substance use disorder,Emergency department,"11,705",4,
Illinois,2020,202003,Mental health disorder,Inpatient,"10,058",3.4,
Illinois,2020,202003,Substance use disorder,Inpatient,"11,135",3.8,
Illinois,2020,202003,Mental health disorder,Intensive outpatient/Partial hospitalization,"3,312",1.1,
Illinois,2020,202003,Substance use disorder,Intensive outpatient/Partial hospitalization,"61,058",20.7,
Illinois,2020,202003,Mental health disorder,Outpatient,"363,124",123.1,
Illinois,2020,202003,Substance use disorder,Outpatient,"1,197",0.4,
Illinois,2020,202003,Mental health disorder,Telehealth,"6,669",2.3,
Illinois,2020,202003,Substance use disorder,Telehealth,"1,824",0.6,
Illinois,2020,202004,Mental health disorder,Emergency department,"5,770",1.9,
Illinois,2020,202004,Substance use disorder,Emergency department,"8,062",2.7,
Illinois,2020,202004,Mental health disorder,Inpatient,"8,915",3,
Illinois,2020,202004,Substance use disorder,Inpatient,"9,091",3,
Illinois,2020,202004,Mental health disorder,Intensive outpatient/Partial hospitalization,"1,149",0.4,
Illinois,2020,202004,Substance use disorder,Intensive outpatient/Partial hospitalization,"44,561",14.8,
Illinois,2020,202004,Mental health disorder,Outpatient,"312,657",104,
Illinois,2020,202004,Substance use disorder,Outpatient,954,0.3,
Illinois,2020,202004,Mental health disorder,Telehealth,"27,025",9,
Illinois,2020,202004,Substance use disorder,Telehealth,"9,477",3.2,
Illinois,2020,202005,Mental health disorder,Emergency department,"6,435",2.1,
Illinois,2020,202005,Substance use disorder,Emergency department,"10,287",3.4,
Illinois,2020,202005,Mental health disorder,Inpatient,"9,658",3.2,
Illinois,2020,202005,Substance use disorder,Inpatient,"10,572",3.5,
Illinois,2020,202005,Mental health disorder,Intensive outpatient/Partial hospitalization,"1,283",0.4,
Illinois,2020,202005,Substance use disorder,Intensive outpatient/Partial hospitalization,"47,041",15.4,
Illinois,2020,202005,Mental health disorder,Outpatient,"293,411",96.3,
Illinois,2020,202005,Substance use disorder,Outpatient,901,0.3,
Illinois,2020,202005,Mental health disorder,Telehealth,"26,630",8.7,
Illinois,2020,202005,Substance use disorder,Telehealth,"9,544",3.1,
Illinois,2020,202006,Mental health disorder,Emergency department,"7,027",2.3,
Illinois,2020,202006,Substance use disorder,Emergency department,"11,188",3.6,
Illinois,2020,202006,Mental health disorder,Inpatient,"10,106",3.3,
Illinois,2020,202006,Substance use disorder,Inpatient,"11,435",3.7,
